,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Fecha extrac,Enlace,Marca,Modelo,Precio,Localización,Potencia,Tipo vendedor,Categoría,Tipo de vehículo,puertas,Versión del país,Núm. de oferta,Garantía,Kilometraje,Año,Tipo de cambio,Capacidad,Otras fuentes de energía,"Consumo de combustible
2",Color exterior,Color original,Tracción,plazas,Número de marchas,Número de cilindros,Peso,Tipo de combustible,Unnamed: 29,Tipo de pintura,"Emisión de CO₂
2",Unnamed: 33,Unnamed: 35,Unnamed: 37,Unnamed: 39,Unnamed: 41,Unnamed: 43,Unnamed: 45,Unnamed: 47,Unnamed: 49,Unnamed: 51,Unnamed: 53,
300,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0,,,2023-11-11,https://www.autoscout24.es/anuncios/skoda-enyaq-sportline-80-150kw-electrico-89262a12-e49d-4eaa-aa1c-12ec1bf9c077,Skoda,Enyaq,"€ 34.536,-1",https://maps.google.com/?q=CARRETERA%20DE%20MADRID%20KM%20332%2C%2023009%20JAEN%2C%20ES,150 kW (204 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,10634421,12 mes,42.685 km,08/2021,Automático,,,,,BLANCO,Tracción trasera,5.0,1.0,,,Eléctrico,,,0 g/km (mixto),,,,,,,,,,,,
301,301.0,301.0,301.0,301.0,301.0,301.0,301.0,301.0,301.0,0.0,,,2023-11-11,https://www.autoscout24.es/anuncios/audi-a6-40-tdi-s-tronic-sport-diesel-negro-e8d4320f-8afe-4a1f-b9dd-662a0c7533a7,Audi,A6,"€ 33.900,-",https://maps.google.com/?q=La%20Cendona%20n%C2%B0%201%20Lerez%2C%2036156%20Pontevedra%2C%20ES,150 kW (204 CV),Prof.,Sedán,Ocasión,4,España,8807833,12 mes,102.500 km,04/2019,Automático,1.968 cm³,,"4,5 l/100 km (mixto)
4,8 l/100 km (urbano)
4 l/100 km (extraurbano)",Negro,,Tracción delantera,5.0,7.0,4.0,1.720 kg,Diésel,,,,,,,,,,,,,,,
302,302.0,302.0,302.0,302.0,302.0,302.0,302.0,302.0,302.0,0.0,,,2023-11-11,https://www.autoscout24.es/anuncios/mercedes-benz-a-180-amg-line-gasolina-gris-ecabd5d0-7ffe-4ae0-bd00-57ea59241492,Mercedes-Benz,A 180,"€ 27.728,-",https://maps.google.com/?q=CARRETERA%20DE%20MATARO%2010%2C%208903%20SANT%20ADRI%C3%80%20DE%20BES%C3%92S%2C%20ES,100 kW (136 CV),Prof.,Sedán,Ocasión,4,España,10791622,12 mes,40.371 km,07/2021,Automático,,,,Gris,Gris,,,,,,Gasolina,,,,,,,,,,,,,,,
303,303.0,303.0,303.0,303.0,303.0,303.0,303.0,303.0,303.0,0.0,,,2023-11-11,https://www.autoscout24.es/anuncios/audi-rs5-coupe-2-9-tfsi-quattro-tiptronic-gasolina-verde-177b5143-f8f8-4942-aa64-952fe06bc3c8,Audi,RS5,"€ 61.900,-",https://maps.google.com/?q=Carretera%20de%20Rub%C3%AD%2C%2062%2C%2008174%20Sant%20Cugat%20del%20Vall%C3%A8s%2C%20ES,331 kW (450 CV),Prof.,Coupé,Ocasión,2,España,9470821,12 mes,64.726 km,02/2018,Automático,2.894 cm³,,"8,7 l/100 km (mixto)
9,8 l/100 km (urbano)
5,8 l/100 km (extraurbano)",Verde,Verde Sonoma,Tracción a las cuatro ruedas,4.0,8.0,6.0,1.730 kg,Gasolina,,,,,,,,,,,,,,,
304,304.0,304.0,304.0,304.0,304.0,304.0,304.0,304.0,304.0,0.0,,,2023-11-11,https://www.autoscout24.es/anuncios/toyota-corolla-2-0-180h-feel-e-cvt-electro-gasolina-rojo-b00df1d8-7265-4655-98d6-7e6e82a73578,Toyota,Corolla,"€ 16.900,-",https://maps.google.com/?q=AVENIDA%20CARLOS%20SAINZ%2C%2015%20LEGANES%2C%2028914%20MADRID%2C%20ES,132 kW (179 CV),Prof.,Sedán,Ocasión,5,España,11127065,24 mes,96.587 km,07/2019,Automático,1.987 cm³,Corriente,"3,9 l/100 km (mixto)",Rojo,Rojo,,,,,,,,,,,,,,,,,,,,,
305,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,0.0,,,2023-11-11,https://www.autoscout24.es/anuncios/mercedes-benz-gla-200-gasolina-7cdc6578-0613-4a15-bc1d-e9b058b7b9d7,Mercedes-Benz,GLA 200,"€ 35.364,-",https://maps.google.com/?q=R%C3%BAa%20Mor%C3%ADn%2C%20264%2C%2027192%20Monforte%20de%20Lemos%2C%20ES,120 kW (163 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,9912840,12 mes,8.200 km,07/2020,Automático,1.332 cm³,,"6 l/100 km (mixto)
5 l/100 km (urbano)
4 l/100 km (extraurbano)",,GRANATE,,5.0,7.0,,,Gasolina,,,,,,,,,,,,,,,
306,306.0,306.0,306.0,306.0,306.0,306.0,306.0,306.0,306.0,0.0,,,2023-11-11,https://www.autoscout24.es/anuncios/mini-cooper-sd-diesel-azul-522511b4-e0c0-40c7-866f-c13af6ce3fe0,MINI,Cooper SD,"€ 16.999,-",https://maps.google.com/?q=C%2F%20Heura%204-6%20Local%205%2C%2043206%20Reus%2C%20ES,125 kW (170 CV),Prof.,Coche pequeño,Ocasión,3,España,8955625,12 mes,62.000 km,03/2015,Manual,1.995 cm³,,"4 l/100 km (mixto)
4,9 l/100 km (urbano)
3,6 l/100 km (extraurbano)",Azul,,Tracción delantera,4.0,6.0,4.0,1.175 kg,Diésel,,,,,,,,,,,,,,,
307,307.0,307.0,307.0,307.0,307.0,307.0,307.0,307.0,307.0,0.0,,,2023-11-11,https://www.autoscout24.es/anuncios/mercedes-benz-eqa-250-electrico-38182b37-2eb6-41fa-bc55-901fa3aa0291,Mercedes-Benz,EQA,"€ 38.636,-",https://maps.google.com/?q=VALENCIA%2C%2046470%20VALENCIA%2C%20ES,140 kW (190 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,10843726,24 mes,66.642 km,05/2021,Automático,,,,,MOUNTAINGRAU - MET.,Tracción delantera,5.0,1.0,,2.040 kg,Eléctrico,,Metalizado,0 g/km (mixto),,,,,,,,,,,,
308,308.0,308.0,308.0,308.0,308.0,308.0,308.0,308.0,308.0,0.0,,,2023-11-11,https://www.autoscout24.es/anuncios/volkswagen-t-cross-1-0-tsi-advance-81kw-gasolina-negro-db4b3635-f29c-47e8-8dda-8551bcd789f2,Volkswagen,T-Cross,"€ 16.790,-",https://maps.google.com/?q=CARRER%20QUATRE%2078%2C%2008040%20BARCELONA%2C%20ES,81 kW (110 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,11107753,12 mes,35.911 km,05/2022,Manual,999 cm³,,"0 l/100 km (mixto)
0 l/100 km (urbano)
0 l/100 km (extraurbano)",Negro,Negro,Tracción delantera,5.0,6.0,3.0,1.277 kg,Gasolina,,,,,,,,,,,,,,,
309,309.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0,0.0,,,2023-11-11,https://www.autoscout24.es/anuncios/mercedes-benz-a-200-200d-8g-dct-diesel-amarillo-249323ee-62c9-4472-b874-8913cf948068,Mercedes-Benz,A 200,"€ 25.500,-",https://maps.google.com/?q=C%2F%20MORATIN%2C%2018%2C%208206%20SABADELL%2C%20ES,110 kW (150 CV),Prof.,Coche pequeño,Ocasión,5,España,10103560,24 mes,72.924 km,04/2019,Automático,1.950 cm³,,"4,2 l/100 km (mixto)
5 l/100 km (urbano)
3,7 l/100 km (extraurbano)",Amarillo,Amarillo,Tracción delantera,5.0,8.0,4.0,1.490 kg,Diésel,,,,,,,,,,,,,,,
310,310.0,310.0,310.0,310.0,310.0,310.0,310.0,310.0,310.0,0.0,,,2023-11-11,https://www.autoscout24.es/anuncios/audi-q2-35-tfsi-advanced-s-tronic-110kw-gasolina-gris-50dc1081-c33e-40d5-b105-77c4ca69f331,Audi,Q2,"€ 26.797,-1",https://maps.google.com/?q=Ctra.%20Granada%2C%2061%2C%204009%20Almer%C3%ADa%2C%20ES,110 kW (150 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,9471783,12 mes,13.363 km,04/2021,Automático,1.495 cm³,,"0 l/100 km (mixto)
0 l/100 km (urbano)
0 l/100 km (extraurbano)",Gris,Gris,Tracción delantera,5.0,7.0,4.0,1.380 kg,Gasolina,,,,,,,,,,,,,,,
311,311.0,311.0,311.0,311.0,311.0,311.0,311.0,311.0,311.0,0.0,,,2023-11-11,https://www.autoscout24.es/anuncios/land-rover-range-rover-sport-2-0-si4-phev-hse-dynamic-404-electro-gasolina-verde-e066060f-315a-4243-a609-33cb83ad0cac,Land Rover,Range Rover Sport,"€ 69.900,-",https://maps.google.com/?q=C%2F%20Julian%20Hernandez%203%2C%2028043%20MADRID%2C%20ES,297 kW (404 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,10842879,12 mes,75.000 km,06/2019,Automático,1.997 cm³,Corriente,"3,4 l/100 km (mixto)",Verde,,Tracción a las cuatro ruedas,5.0,8.0,4.0,2.471 kg,,,,,,,,,,,,,,,,
312,312.0,312.0,312.0,312.0,312.0,312.0,312.0,312.0,312.0,0.0,,,2023-11-11,https://www.autoscout24.es/anuncios/mercedes-benz-ml-250-250bluetec-4m-7g-plus-diesel-negro-19e2404f-9a41-4c75-a042-54f4d1e26638,Mercedes-Benz,ML 250,"€ 21.990,-",https://maps.google.com/?q=AVENIDA%20CONDESA%20DE%20CHINCHON%20107%2C%20PLANTA%201%2C%20LOCAL%201-2.1%2C%2028660%20BOADILLA%20DEL%20MONTE%2C%20ES,150 kW (204 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,8775818,12 mes,239.000 km,01/2012,Automático,2.143 cm³,,"6,2 l/100 km (mixto)
7,1 l/100 km (urbano)
5,7 l/100 km (extraurbano)",Negro,TECHO PANORAMICO - NAVI - CUER,Tracción a las cuatro ruedas,5.0,7.0,4.0,2.150 kg,Diésel,,,,,,,,,,,,,,,
313,313.0,313.0,313.0,313.0,313.0,313.0,313.0,313.0,313.0,0.0,,,2023-11-11,https://www.autoscout24.es/anuncios/mercedes-benz-eqv-300-largo-electrico-06788249-bccb-4d8d-9e04-3725769733df,Mercedes-Benz,EQV 300,"€ 70.900,-",https://maps.google.com/?q=Calle%20Malta%20(Pol.%20Ind.%20%20Santa%20Teresa)%2C%2017%2C%2029004%20Malaga%2C%20ES,150 kW (204 CV),Prof.,Monovolumen,Ocasión,5,España,10770257,12 mes,10.900 km,04/2022,Automático,,,,,Azul cavansita,,6.0,1.0,,,Eléctrico,,,0 g/km (mixto),,,,,,,,,,,,
314,314.0,314.0,314.0,314.0,314.0,314.0,314.0,314.0,314.0,0.0,,,2023-11-11,https://www.autoscout24.es/anuncios/mercedes-benz-cla-220-d-diesel-d3fe3e1e-30f3-4215-a4b7-c1db93f2965d,Mercedes-Benz,CLA 220,"€ 22.990,-1",https://maps.google.com/?q=CALLE%20COMERCIO%20S%2FN%20DEL%20POL%C3%8DGONO%20EL%20FLOR%C3%8DO%2C%2018015%20GRANADA%2C%20ES,130 kW (177 CV),Prof.,Sedán,Ocasión,4,España,9689587,12 mes,112.965 km,04/2018,Automático,2.100 cm³,,"4,1 l/100 km (mixto)
4,9 l/100 km (urbano)
3,6 l/100 km (extraurbano)",,Otros,,,,,,Diésel,,,,,,,,,,,,,,,
315,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,0.0,,,2023-11-11,https://www.autoscout24.es/anuncios/volkswagen-beetle-1-9tdi-diesel-verde-60f746ca-0d61-4da5-9f4c-c512746c7f2d,Volkswagen,Beetle,"€ 3.100,-",https://maps.google.com/?q=URB.%20LA%20PINAETA%20C%2F%20C%20N%C2%BA%2017%2C%2046980%20PATERNA%2C%20ES,66 kW (90 CV),Prof.,Coche pequeño,Ocasión,3,España,11105593,12 mes,230.000 km,02/2002,Manual,1.896 cm³,,"5,5 l/100 km (mixto)
6,8 l/100 km (urbano)
4,6 l/100 km (extraurbano)",Verde,,Tracción delantera,4.0,5.0,4.0,1.248 kg,Diésel,,,,,,,,,,,,,,,
316,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,0.0,,,2023-11-11,https://www.autoscout24.es/anuncios/audi-a6-familiar-automatico-de-5-puertas-diesel-azul-c01253c5-4c6f-4e17-bf41-f9cc01aea5ef,Audi,A6,"€ 32.990,-",https://maps.google.com/?q=POL%C3%8DGONO%20EL%20CABEZUELO%20NAVE%207%2C%2013440%20ARGAMASILLA%20DE%20CALATRAVA%2C%20ES,150 kW (204 CV),Prof.,Familiar,Ocasión,5,España,9915120,12 mes,97.000 km,01/2019,Automático,,,,Azul,,,5.0,,,,Diésel,,,,,,,,,,,,,,,
317,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,0.0,,,2023-11-11,https://www.autoscout24.es/anuncios/alfa-romeo-tonale-1-6-ds-sprint-fwd-diesel-azul-c432a2cf-6c62-4a90-a2eb-debe0f812a8c,Alfa Romeo,Tonale,"€ 25.890,-",https://maps.google.com/?q=Av.%20Laboral%2C%2010%2C%2028021%20MADRID%2C%20ES,96 kW (131 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,11039109,12 mes,25.996 km,12/2022,Automático,1.598 cm³,,"0 l/100 km (mixto)
0 l/100 km (urbano)
0 l/100 km (extraurbano)",Azul,Azul,Tracción delantera,5.0,6.0,4.0,1.580 kg,Diésel,,Metalizado,,,,,,,,,,,,,
318,318.0,318.0,318.0,318.0,318.0,318.0,318.0,318.0,318.0,0.0,,,2023-11-11,https://www.autoscout24.es/anuncios/porsche-cayenne-e-hybrid-aut-electro-gasolina-gris-2bf48989-923c-4832-b348-b05d4350c522,Porsche,Cayenne,"€ 77.500,-",https://maps.google.com/?q=C%2F%20RIO%20TURIA%20N%C2%BA%2016%2C%2003006%20ALICANTE%2C%20ES,340 kW (462 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,11265914,12 mes,85.000 km,02/2020,Automático,2.995 cm³,Corriente,"3,2 l/100 km (mixto)",Gris,,Tracción a las cuatro ruedas,5.0,8.0,6.0,2.295 kg,,,,,,,,,,,,,,,,
319,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,0.0,,,2023-11-11,https://www.autoscout24.es/anuncios/porsche-911-carrera-4s-coupe-tiptronic-gasolina-negro-62354f3a-4cd5-4607-815a-5530d5b0f3da,Porsche,911,"€ 38.500,-",https://maps.google.com/?q=AVENIDA%20CONDESA%20DE%20CHINCHON%20107%2C%20PLANTA%201%2C%20LOCAL%201-2.1%2C%2028660%20BOADILLA%20DEL%20MONTE%2C%20ES,235 kW (320 CV),Prof.,Coupé,Ocasión,2,España,9069761,12 mes,187.000 km,04/2003,Automático,,,,Negro,Carrera 4S,,,,,,Gasolina,,,,,,,,,,,,,,,
320,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,0.0,,,2023-11-11,https://www.autoscout24.es/anuncios/lexus-ct-200h-1-8-business-navivox-otros-gris-574559bf-4f39-49f5-b928-a5fdd9cf2d89,Lexus,CT 200h,"€ 21.990,-",https://maps.google.com/?q=AVDA.%20BURGOS%2C%20114%2C%2028050%20MADRID%2C%20ES,100 kW (136 CV),Prof.,Sedán,Ocasión,5,España,8636477,,47.789 km,07/2019,Automático,1.798 cm³,,"4,2 l/100 km (mixto)",Gris,Gris,,,,,,Otros,,,,,,,,,,,,,,,
321,321.0,321.0,321.0,321.0,321.0,321.0,321.0,321.0,321.0,0.0,,,2023-11-11,https://www.autoscout24.es/anuncios/citroen-c5-aircross-bluehdi-s-s-live-130-diesel-verde-4a0a94f9-2b9c-4514-94a2-5a7ef088f4f9,Citroen,C5 Aircross,"€ 15.995,-",https://maps.google.com/?q=C%2F%20CARLOS%20SAINZ%2C%20N%C2%BA1%2C%2028914%20LEGANES%2C%20ES,96 kW (131 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,9449695,,102.120 km,03/2019,Manual,1.499 cm³,,"4,1 l/100 km (mixto)
4,6 l/100 km (urbano)
3,8 l/100 km (extraurbano)",Verde,Verde,Tracción delantera,5.0,6.0,4.0,1.505 kg,Diésel,,,,,,,,,,,,,,,
322,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,0.0,,,2023-11-11,https://www.autoscout24.es/anuncios/bmw-218-218da-active-tourer-diesel-blanco-dfaec345-fba2-48db-a664-981827eb83e2,BMW,218,"€ 15.999,-1",https://maps.google.com/?q=CARRETERA%20DE%20MATARO%2010%2C%208903%20SANT%20ADRI%C3%80%20DE%20BES%C3%92S%2C%20ES,110 kW (150 CV),Prof.,Monovolumen,Ocasión,5,España,11123717,12 mes,68.626 km,07/2015,Automático,1.995 cm³,,"4,3 l/100 km (mixto)
4,7 l/100 km (urbano)
4,1 l/100 km (extraurbano)",Blanco,Blanco,Tracción delantera,5.0,8.0,4.0,1.410 kg,Diésel,,,,,,,,,,,,,,,
323,323.0,323.0,323.0,323.0,323.0,323.0,323.0,323.0,323.0,0.0,,,2023-11-11,https://www.autoscout24.es/anuncios/lexus-nx-300h-nxh-2wd-wg-otros-negro-112f1ebd-665c-4b9b-9b85-9cbb82403aee,Lexus,NX 300h,"€ 23.450,-",https://maps.google.com/?q=AVDA.%20CAN%20JOFRESA%2C%2035%2C%2008226%20TERRASSA%2C%20ES,145 kW (197 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,11131441,12 mes,69.910 km,11/2016,Automático,,,,Negro,Negro Graphite,,,,,,Otros,,,,,,,,,,,,,,,
324,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,0.0,,,2023-11-11,https://www.autoscout24.es/anuncios/mitsubishi-outlander-200-mpi-motion-2wd-7pl-cvt-gasolina-negro-3d18c6a1-2bb5-48da-b95e-1c6005cdb55d,Mitsubishi,Outlander,"€ 18.490,-",https://maps.google.com/?q=CALLE%20COMERCIO%20S%2FN%20DEL%20POL%C3%8DGONO%20EL%20FLOR%C3%8DO%2C%2018015%20GRANADA%2C%20ES,110 kW (150 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,10709635,12 mes,70.690 km,02/2020,Automático,1.998 cm³,,"7,1 l/100 km (mixto)
8,2 l/100 km (urbano)
6,4 l/100 km (extraurbano)",Negro,Negro,Tracción delantera,7.0,1.0,4.0,1.475 kg,Gasolina,,,,,,,,,,,,,,,
325,325.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,0.0,,,2023-11-11,https://www.autoscout24.es/anuncios/audi-a3-sportback-35-tdi-s-line-s-tronic-110kw-diesel-gris-94e06fef-66f7-46a0-9f10-ada36f81d373,Audi,A3,"€ 24.990,-",https://maps.google.com/?q=GARBI%2C13%20NAVE%209%20POL.%20IND.%20CAN%20VOLART%2C%2008150%20PARETS%20DEL%20VALLES%2C%20ES,110 kW (150 CV),Prof.,Coche pequeño,Ocasión,5,España,11133367,12 mes,70.000 km,06/2019,Automático,1.968 cm³,,"4,5 l/100 km (mixto)
5,8 l/100 km (urbano)
3,1 l/100 km (extraurbano)",Gris,,Tracción delantera,5.0,7.0,4.0,1.395 kg,Diésel,,Metalizado,,,,,,,,,,,,,
326,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,0.0,,,2023-11-11,https://www.autoscout24.es/anuncios/mercedes-benz-a-180-7g-dct-gasolina-blanco-0f187194-3271-4fc6-b620-7177e3966f2c,Mercedes-Benz,A 180,"€ 24.500,-",https://maps.google.com/?q=C%2F%20MORATIN%2C%2018%2C%208206%20SABADELL%2C%20ES,100 kW (136 CV),Prof.,Coche pequeño,Ocasión,5,España,11070494,24 mes,58.670 km,10/2019,Automático,1.332 cm³,,"0 l/100 km (mixto)
0 l/100 km (urbano)
0 l/100 km (extraurbano)",Blanco,Blanco,Tracción delantera,5.0,7.0,4.0,1.365 kg,Gasolina,,,,,,,,,,,,,,,
327,327.0,327.0,327.0,327.0,327.0,327.0,327.0,327.0,327.0,0.0,,,2023-11-11,https://www.autoscout24.es/anuncios/mazda-cx-60-3-3l-e-skyactiv-d-mhev-exclusive-line-4wd-187kw-au-diesel-rojo-21553764-bcaa-452a-89ec-97320755fbd7,Mazda,CX-60,"€ 52.400,-",https://maps.google.com/?q=CALLE%20R%C3%8DO%20DUERO%2C%2053%2C%205004%20%C3%81VILA%2C%20ES,187 kW (254 CV),Prof.,SUV/4x4/Pickup,KM0,5,España,11087744,72 mes,10 km,08/2023,Automático,3.283 cm³,,"0 l/100 km (mixto)
0 l/100 km (urbano)
0 l/100 km (extraurbano)",Rojo,Rojo,Tracción a las cuatro ruedas,5.0,8.0,6.0,,Diésel,,,,,,,,,,,,,,,
328,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,0.0,,,2023-11-11,https://www.autoscout24.es/anuncios/land-rover-discovery-sport-2-0td4-se-4x4-aut-150-diesel-blanco-7ef9203d-5021-4a01-bd1c-35999ef5004a,Land Rover,Discovery Sport,"€ 18.475,-",https://maps.google.com/?q=C%2F%20TURIN%2C%2025%2C%2028983%20PARLA%2C%20ES,110 kW (150 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,11026247,12 mes,182.406 km,03/2018,Automático,1.999 cm³,,"5,3 l/100 km (mixto)
6,3 l/100 km (urbano)
4,7 l/100 km (extraurbano)",Blanco,Blanco,Tracción a las cuatro ruedas,5.0,9.0,4.0,1.785 kg,Diésel,,,,,,,,,,,,,,,
329,329.0,329.0,329.0,329.0,329.0,329.0,329.0,329.0,329.0,0.0,,,2023-11-11,https://www.autoscout24.es/anuncios/land-rover-range-rover-sport-3-0sdv6-autobiography-dynamic-306-14-75-diesel-negro-1ff9b30c-feaf-4041-b59b-1dc38eaccb90,Land Rover,Range Rover Sport,"€ 68.000,-",https://maps.google.com/?q=Avenida%20de%20Somosierra%2C%2012%20Portal%20A-%20Local%20--%20Edificio%20Cristal%2C%2028703%20San%20Sebastian%20de%20los%20Reyes%2C%20ES,225 kW (306 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,10544671,12 mes,117.100 km,12/2018,Automático,2.993 cm³,,"7 l/100 km (mixto)
7,9 l/100 km (urbano)
6,4 l/100 km (extraurbano)",Negro,,Tracción a las cuatro ruedas,5.0,8.0,6.0,2.178 kg,Diésel,,Metalizado,,,,,,,,,,,,,
330,330.0,330.0,330.0,330.0,330.0,330.0,330.0,330.0,330.0,0.0,,,2023-11-11,https://www.autoscout24.es/anuncios/mercedes-benz-eqe-350-350-0-803-electrico-30755dbd-d3e8-48af-920b-b0cd64275d5a,Mercedes-Benz,EQE 350,"€ 65.900,-",https://maps.google.com/?q=APARTADO%20DE%20CORREOS%201032%2C%2026140%20LOGRO%C3%91O%2C%20ES,215 kW (292 CV),Prof.,Otros,Ocasión,4,España,10975743,24 mes,25.500 km,01/2023,Automático,,,,,,,,,,,Eléctrico,,,0 g/km (mixto),,,,,,,,,,,,
331,331.0,331.0,331.0,331.0,331.0,331.0,331.0,331.0,331.0,0.0,,,2023-11-11,https://www.autoscout24.es/anuncios/mercedes-benz-glc-220-220d-4matic-9g-tronic-diesel-marron-18fb06e5-9e11-42b9-af54-7ef05b12f29f,Mercedes-Benz,GLC 220,"€ 45.000,-",https://maps.google.com/?q=Plaza%20De%20Toro%206%2C%2C%2006380%20Jerez%20de%20los%20Caballeros%2C%20ES,143 kW (194 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,10014289,12 mes,58.603 km,01/2021,Automático,1.950 cm³,,"5,2 l/100 km (mixto)
6,8 l/100 km (urbano)
3,6 l/100 km (extraurbano)",Marrón,,Tracción a las cuatro ruedas,5.0,9.0,4.0,1.835 kg,Diésel,,,,,,,,,,,,,,,
332,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,0.0,,,2023-11-11,https://www.autoscout24.es/anuncios/peugeot-5008-1-5bluehdi-s-s-active-eat8-130-diesel-gris-f830ddd5-7f1e-4aa8-9449-1fb22be17a3e,Peugeot,5008,"€ 15.550,-",https://maps.google.com/?q=AVD%2F%20JUAN%20XXIII%2C%20N%C2%BA12%2C%2029003%20MALAGA%2C%20ES,96 kW (131 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,10343794,12 mes,131.918 km,08/2018,Automático,1.499 cm³,,"3,8 l/100 km (mixto)
4,1 l/100 km (urbano)
3,6 l/100 km (extraurbano)",Gris,Gris,Tracción delantera,7.0,8.0,4.0,1.430 kg,Diésel,,,,,,,,,,,,,,,
333,333.0,333.0,333.0,333.0,333.0,333.0,333.0,333.0,333.0,0.0,,,2023-11-11,https://www.autoscout24.es/anuncios/audi-rs3-sportback-quattro-s-tronic-294kw-gasolina-gris-55631d65-0df4-41a2-95b9-99ebbe708c85,Audi,RS3,"€ 47.900,-",https://maps.google.com/?q=CTRA.%20PATERNA%20-%20CA%C3%91ADA%2C%20KM.%202%2C2%2C%2046980%20PATERNA%2C%20ES,294 kW (400 CV),Prof.,Coche pequeño,Ocasión,5,España,11105705,12 mes,44.000 km,05/2019,Automático,2.840 cm³,,"8,5 l/100 km (mixto)
8,7 l/100 km (urbano)
5,7 l/100 km (extraurbano)",Gris,Gris Daytona efecto perla,Tracción a las cuatro ruedas,5.0,7.0,5.0,1.565 kg,Gasolina,,,,,,,,,,,,,,,
334,334.0,334.0,334.0,334.0,334.0,334.0,334.0,334.0,334.0,0.0,,,2023-11-11,https://www.autoscout24.es/anuncios/mercedes-benz-cls-350-cdi-4matic-blueefficiency-diesel-f1986adb-db06-4c58-a1ad-b7e2af08c2a2,Mercedes-Benz,CLS 350,"€ 15.190,-",https://maps.google.com/?q=AVENIDA%20ALICANTE%2C%2053%2C%203007%20MURCIA%2C%20ES,195 kW (265 CV),Prof.,Sedán,Ocasión,4,España,9541299,12 mes,205.000 km,01/2011,Automático,3.000 cm³,,"6,7 l/100 km (mixto)
8,8 l/100 km (urbano)
5,6 l/100 km (extraurbano)",,Otros,,,,,,Diésel,,,,,,,,,,,,,,,
335,335.0,335.0,335.0,335.0,335.0,335.0,335.0,335.0,335.0,0.0,,,2023-11-11,https://www.autoscout24.es/anuncios/bmw-m4-m4a-competition-gasolina-negro-ddeac4a3-c41b-49e3-aa2f-46acbea63263,BMW,M4,"€ 59.890,-",https://maps.google.com/?q=-%2C%2036600%20VILAGARCIA%20DE%20AROUSA%2C%20ES,331 kW (450 CV),Prof.,Coupé,Ocasión,2,España,10915428,12 mes,78.890 km,06/2017,Automático,,,,Negro,,,,,,,Gasolina,,Metalizado,,,,,,,,,,,,,
336,336.0,336.0,336.0,336.0,336.0,336.0,336.0,336.0,336.0,0.0,,,2023-11-11,https://www.autoscout24.es/anuncios/mercedes-benz-a-180-d-diesel-negro-842c98ee-1ced-48f6-a659-4b3d3d451d94,Mercedes-Benz,A 180,"€ 37.900,-",https://maps.google.com/?q=C%2F%20GRECIA%2C%2033%2C%2012006%20CASTELLON%2C%20ES,-,Prof.,Sedán,Ocasión,5,España,8284681,24 mes,19.314 km,06/2022,Automático,,,,Negro,Negro,,,,,,Diésel,,Metalizado,,,,,,,,,,,,,
